source	target	source_genesymbol	target_genesymbol
Q13214	COMPLEX:O14786_P51805	SEMA3B	NRP1_PLXNA3
Q13214	COMPLEX:O14786_Q9HCM2	SEMA3B	NRP1_PLXNA4
Q13214	COMPLEX:O14786_Q9UIW2	SEMA3B	NRP1_PLXNA1
Q13214	COMPLEX:O60462_O75051	SEMA3B	NRP2_PLXNA2
Q13214	COMPLEX:O60462_P51805	SEMA3B	NRP2_PLXNA3
Q13214	COMPLEX:O60462_Q9HCM2	SEMA3B	NRP2_PLXNA4
Q13214	COMPLEX:O60462_Q9UIW2	SEMA3B	NRP2_PLXNA1
Q13261	P30530	IL15RA	AXL
Q13275	COMPLEX:O60462_O75051	SEMA3F	NRP2_PLXNA2
Q13275	COMPLEX:O60462_P51805	SEMA3F	NRP2_PLXNA3
Q13275	COMPLEX:O60462_Q9HCM2	SEMA3F	NRP2_PLXNA4
Q13275	COMPLEX:O60462_Q9UIW2	SEMA3F	NRP2_PLXNA1
Q13275	O14786	SEMA3F	NRP1
Q13519	P08913	PNOC	ADRA2A
Q13519	P41146	PNOC	OPRL1
Q13519	P48039	PNOC	MTNR1A
Q13519	Q14831	PNOC	GRM7
Q14005	P01730	IL16	CD4
Q14005	P51681	IL16	CCR5
Q14116	COMPLEX:O95256_Q13478	IL18	IL18RAP_IL18R1
Q14116	COMPLEX:O95256_Q13478_Q14116	IL18	IL18RAP_IL18R1_IL18
Q14116	Q9HB29	IL18	IL1RL2
Q14116	Q9NZN1	IL18	IL1RAPL1
Q14393	P30530	GAS6	AXL
Q14393	Q06418	GAS6	TYRO3
Q14393	Q12866	GAS6	MERTK
Q14406	P10912	CSHL1	GHR
Q14406	P16471	CSHL1	PRLR
Q14563	COMPLEX:O14786_O75051	SEMA3A	NRP1_PLXNA2
Q14563	COMPLEX:O14786_P51805	SEMA3A	NRP1_PLXNA3
Q14563	COMPLEX:O14786_Q9HCM2	SEMA3A	NRP1_PLXNA4
Q14563	COMPLEX:O14786_Q9UIW2	SEMA3A	NRP1_PLXNA1
Q14563	O60462	SEMA3A	NRP2
Q14623	COMPLEX:Q13635_Q99835	IHH	PTCH1_SMO
Q14623	COMPLEX:Q99835_Q9Y6C5	IHH	SMO_PTCH2
Q14623	Q4KMG0	IHH	CDON
Q14623	Q9BWV1	IHH	BOC
Q14993	COMPLEX:O75578_P05556	COL19A1	ITGA10_ITGB1
Q14993	COMPLEX:P05556_P17301	COL19A1	ITGB1_ITGA2
Q14993	COMPLEX:P05556_P56199	COL19A1	ITGB1_ITGA1
Q14993	COMPLEX:P05556_Q9UKX5	COL19A1	ITGB1_ITGA11
Q15063	COMPLEX:P05106_P06756	POSTN	ITGB3_ITGAV
Q15063	COMPLEX:P06756_P18084	POSTN	ITGAV_ITGB5
Q15063	Q13308	POSTN	PTK7
Q15389	P05556	ANGPT1	ITGB1
Q15389	P08648	ANGPT1	ITGA5
Q15389	P35590	ANGPT1	TIE1
Q15389	Q02763	ANGPT1	TEK
Q15465	COMPLEX:Q13635_Q99835	SHH	PTCH1_SMO
Q15465	COMPLEX:Q99835_Q9Y6C5	SHH	SMO_PTCH2
Q15465	P35052	SHH	GPC1
Q15465	P78333	SHH	GPC5
Q15465	P98164	SHH	LRP2
Q15465	Q4KMG0	SHH	CDON
Q15465	Q9BWV1	SHH	BOC
Q15485	Q07954	FCN2	LRP1
Q15726	Q969F8	KISS1	KISS1R
Q15848	O15529	ADIPOQ	GPR42
Q15848	P07307	ADIPOQ	ASGR2
Q15848	P34972	ADIPOQ	CNR2
Q15848	Q86V24	ADIPOQ	ADIPOR2
Q15848	Q8NFJ6	ADIPOQ	PROKR2
Q15848	Q8TDT2	ADIPOQ	GPR152
Q15848	Q96A54	ADIPOQ	ADIPOR1
Q15848	Q9UHP7	ADIPOQ	CLEC2D
Q16610	P16144	ECM1	ITGB4
Q16619	COMPLEX:P40189_P42702	CTF1	IL6ST_LIFR
Q16627	P32246	CCL14	CCR1
Q16627	P51677	CCL14	CCR3
Q16627	P51681	CCL14	CCR5
Q16627	Q16570	CCL14	ACKR1
Q16661	P25092	GUCA2B	GUCY2C
Q16663	P32246	CCL15	CCR1
Q16663	P51677	CCL15	CCR3
Q16674	Q9ULB5	MIA	CDH7
Q17RW2	COMPLEX:O75578_P05556	COL24A1	ITGA10_ITGB1
Q17RW2	COMPLEX:P05556_P17301	COL24A1	ITGB1_ITGA2
Q17RW2	COMPLEX:P05556_P56199	COL24A1	ITGB1_ITGA1
Q17RW2	COMPLEX:P05556_Q9UKX5	COL24A1	ITGB1_ITGA11
Q1L6U9	P41597	MSMP	CCR2
Q2I0M5	COMPLEX:O75197_O75473	RSPO4	LRP5_LGR5
Q2I0M5	COMPLEX:O75197_Q9BXB1	RSPO4	LRP5_LGR4
Q2I0M5	COMPLEX:O75473_O75581	RSPO4	LGR5_LRP6
Q2I0M5	COMPLEX:O75581_Q9BXB1	RSPO4	LRP6_LGR4
Q2I0M5	Q9HBX8	RSPO4	LGR6
Q2MKA7	O75473	RSPO1	LGR5
Q2MKA7	O75581	RSPO1	LRP6
Q2MKA7	Q9BXB1	RSPO1	LGR4
Q2MKA7	Q9H461	RSPO1	FZD8
Q2MKA7	Q9HBX8	RSPO1	LGR6
Q2UY09	COMPLEX:O75578_P05556	COL28A1	ITGA10_ITGB1
Q2UY09	COMPLEX:P05556_P17301	COL28A1	ITGB1_ITGA2
Q2UY09	COMPLEX:P05556_P56199	COL28A1	ITGB1_ITGA1
Q2UY09	COMPLEX:P05556_Q9UKX5	COL28A1	ITGB1_ITGA11
Q4G0M1	Q07954	ERFE	LRP1
Q5H8A3	P08913	NMS	ADRA2A
Q5H8A3	P48039	NMS	MTNR1A
Q5H8A3	Q14831	NMS	GRM7
Q5H8A3	Q9GZQ4	NMS	NMUR2
Q5H8A3	Q9HB89	NMS	NMUR1
Q5JXA9	Q08722	SIRPB2	CD47
Q5T4W7	COMPLEX:O60609_P07949	ARTN	GFRA3_RET
Q5T4W7	COMPLEX:P07949_P56159	ARTN	RET_GFRA1
Q5T4W7	O00451	ARTN	GFRA2
Q6EBC2	COMPLEX:Q8NI17_Q99650	IL31	IL31RA_OSMR
Q6KF10	COMPLEX:O00238_P27037	GDF6	BMPR1B_ACVR2A
Q6KF10	COMPLEX:O00238_Q13705	GDF6	BMPR1B_ACVR2B
Q6KF10	COMPLEX:O00238_Q13873	GDF6	BMPR1B_BMPR2
Q6KF10	COMPLEX:P27037_P36894	GDF6	ACVR2A_BMPR1A
Q6KF10	COMPLEX:P36894_Q13705	GDF6	BMPR1A_ACVR2B
Q6KF10	COMPLEX:P36894_Q13873	GDF6	BMPR1A_BMPR2
Q6UW32	Q9H665	IGFL1	IGFLR1
Q6UWQ7	Q9H665	IGFL2	IGFLR1
Q6UWT2	Q15760	ENHO	GPR19
Q6UX27	P11279	VSTM1	LAMP1
Q6UX27	Q86Y34	VSTM1	ADGRG3
Q6UX46	P29376	ALKAL2	LTK
Q6UX46	Q9UM73	ALKAL2	ALK
Q6UXB1	Q9H665	IGFL3	IGFLR1
Q6UXB2	Q9HC97	CXCL17	GPR35
Q6UXT8	P29376	ALKAL1	LTK
Q6UXT8	Q9UM73	ALKAL1	ALK
Q6UXX9	O75473	RSPO2	LGR5
Q6UXX9	Q68DV7	RSPO2	RNF43
Q6UXX9	Q9BXB1	RSPO2	LGR4
Q6UXX9	Q9HBX8	RSPO2	LGR6
Q6X4U4	O75096	SOSTDC1	LRP4
Q6X4U4	O75197	SOSTDC1	LRP5
Q6X4U4	O75581	SOSTDC1	LRP6
Q6ZMJ4	P23471	IL34	PTPRZ1
Q765I0	P35346	UTS2B	SSTR5
Q765I0	Q9UKP6	UTS2B	UTS2R
Q7Z4H4	O60894	ADM2	RAMP1
Q7Z4H4	O60895	ADM2	RAMP2
Q7Z4H4	O60896	ADM2	RAMP3
Q7Z4H4	P07550	ADM2	ADRB2
Q7Z4H4	P13945	ADM2	ADRB3
Q7Z4H4	P16473	ADM2	TSHR
Q7Z4H4	P32241	ADM2	VIPR1
Q7Z4H4	P41586	ADM2	ADCYAP1R1
Q7Z4H4	Q03431	ADM2	PTH1R
Q7Z4H4	Q16602	ADM2	CALCRL
Q7Z4H4	Q99678	ADM2	GPR20
Q7Z4H4	Q9NQS5	ADM2	GPR84
Q7Z4P5	COMPLEX:O00238_P27037	GDF7	BMPR1B_ACVR2A
Q7Z4P5	COMPLEX:O00238_Q13705	GDF7	BMPR1B_ACVR2B
Q7Z4P5	COMPLEX:O00238_Q13873	GDF7	BMPR1B_BMPR2
Q7Z4P5	COMPLEX:P27037_P36894	GDF7	ACVR2A_BMPR1A
Q7Z4P5	COMPLEX:P36894_Q13705	GDF7	BMPR1A_ACVR2B
Q7Z4P5	COMPLEX:P36894_Q13873	GDF7	BMPR1A_BMPR2
Q7Z5Y6	COMPLEX:O00238_P27037	BMP8A	BMPR1B_ACVR2A
Q7Z5Y6	COMPLEX:O00238_Q13705	BMP8A	BMPR1B_ACVR2B
Q7Z5Y6	COMPLEX:O00238_Q13873	BMP8A	BMPR1B_BMPR2
Q7Z5Y6	COMPLEX:P27037_P36894	BMP8A	ACVR2A_BMPR1A
Q7Z5Y6	COMPLEX:P27037_Q04771	BMP8A	ACVR2A_ACVR1
Q7Z5Y6	COMPLEX:P36894_Q13705	BMP8A	BMPR1A_ACVR2B
Q7Z5Y6	COMPLEX:P36894_Q13873	BMP8A	BMPR1A_BMPR2
Q7Z5Y6	COMPLEX:Q04771_Q13705	BMP8A	ACVR1_ACVR2B
Q7Z5Y6	COMPLEX:Q04771_Q13873	BMP8A	ACVR1_BMPR2
Q7Z5Y6	P36897	BMP8A	TGFBR1
Q7Z5Y6	P37173	BMP8A	TGFBR2
Q86UU9	P21452	TAC4	TACR2
Q86WN2	COMPLEX:P17181_P48551	IFNE	IFNAR1_IFNAR2
Q86WN2	Q8WXG9	IFNE	ADGRV1
Q86YW7	P16473	GPHB5	TSHR
Q8IU54	COMPLEX:Q08334_Q8IU57	IFNL1	IL10RB_IFNLR1
Q8IWL2	O60603	SFTPA1	TLR2
Q8IZC6	COMPLEX:O75578_P05556	COL27A1	ITGA10_ITGB1
Q8IZC6	COMPLEX:P05556_P17301	COL27A1	ITGB1_ITGA2
Q8IZC6	COMPLEX:P05556_P56199	COL27A1	ITGB1_ITGA1
Q8IZC6	COMPLEX:P05556_Q9UKX5	COL27A1	ITGB1_ITGA11
Q8IZI9	COMPLEX:Q08334_Q8IU57	IFNL3	IL10RB_IFNLR1
Q8IZI9	COMPLEX:Q08334_Q8IU57_Q8IZI9	IFNL3	IL10RB_IFNLR1_IFNL3
Q8IZJ0	COMPLEX:Q08334_Q8IU57	IFNL2	IL10RB_IFNLR1
Q8N0V4	O75077	LGI2	ADAM23
Q8N104	P41597	DEFB106A	CCR2
Q8N135	O75077	LGI4	ADAM23
Q8N145	O75077	LGI3	ADAM23
Q8N729	P08913	NPW	ADRA2A
Q8N729	P48039	NPW	MTNR1A
Q8N729	P48145	NPW	NPBWR1
Q8N729	P48146	NPW	NPBWR2
Q8N729	Q14831	NPW	GRM7
Q8NAU1	P06756	FNDC5	ITGAV
Q8NAU1	P18084	FNDC5	ITGB5
Q8NBI3	P43146	DRAXIN	DCC
Q8NBP7	P01130	PCSK9	LDLR
Q8NBP7	P98155	PCSK9	VLDLR
Q8NBP7	Q06481	PCSK9	APLP2
Q8NBP7	Q07954	PCSK9	LRP1
Q8NFW1	COMPLEX:O75578_P05556	COL22A1	ITGA10_ITGB1
Q8NFW1	COMPLEX:P05556_P17301	COL22A1	ITGB1_ITGA2
Q8NFW1	COMPLEX:P05556_P56199	COL22A1	ITGB1_ITGA1
Q8NFW1	COMPLEX:P05556_Q9UKX5	COL22A1	ITGB1_ITGA11
Q8NG41	P08913	NPB	ADRA2A
Q8NG41	P48039	NPB	MTNR1A
Q8NG41	P48145	NPB	NPBWR1
Q8NG41	P48146	NPB	NPBWR2
Q8NG41	Q14831	NPB	GRM7
Q8NHW4	O15529	CCL4L2	GPR42
Q8NHW4	O15552	CCL4L2	FFAR2
Q8NHW4	P32246	CCL4L2	CCR1
Q8NHW4	P51677	CCL4L2	CCR3
Q8NHW4	P51681	CCL4L2	CCR5
Q8NHW4	Q8TDT2	CCL4L2	GPR152
Q8NHW4	Q8TDV0	CCL4L2	GPR151
Q8NHW4	Q96P66	CCL4L2	GPR101
Q8NHW4	Q9H7M9	CCL4L2	VSIR
Q8WWZ1	COMPLEX:Q9HB29_Q9NPH3	IL1F10	IL1RL2_IL1RAP
Q8WWZ1	P14778	IL1F10	IL1R1
Q8WWZ1	Q6IA17	IL1F10	SIGIRR
Q8WWZ1	Q9NP60	IL1F10	IL1RAPL2
Q8WWZ1	Q9NZN1	IL1F10	IL1RAPL1
Q8WXF3	O60895	RLN3	RAMP2
Q8WXF3	O60896	RLN3	RAMP3
Q8WXF3	P07550	RLN3	ADRB2
Q8WXF3	P08913	RLN3	ADRA2A
Q8WXF3	P13945	RLN3	ADRB3
Q8WXF3	P16473	RLN3	TSHR
Q8WXF3	P32241	RLN3	VIPR1
Q8WXF3	P41586	RLN3	ADCYAP1R1
Q8WXF3	P48039	RLN3	MTNR1A
Q8WXF3	Q03431	RLN3	PTH1R
Q8WXF3	Q14831	RLN3	GRM7
Q8WXF3	Q8TDU9	RLN3	RXFP4
Q8WXF3	Q8WXD0	RLN3	RXFP2
Q8WXF3	Q99678	RLN3	GPR20
Q8WXF3	Q9HBX9	RLN3	RXFP1
Q8WXF3	Q9NQS5	RLN3	GPR84
Q8WXF3	Q9NSD7	RLN3	RXFP3
Q92520	O15529	FAM3C	GPR42
Q92520	O15552	FAM3C	FFAR2
Q92520	P11279	FAM3C	LAMP1
Q92520	P42702	FAM3C	LIFR
Q92520	P43628	FAM3C	KIR2DL3
Q92520	Q15116	FAM3C	PDCD1
Q92520	Q8IZF4	FAM3C	ADGRG5
Q92520	Q9UHP7	FAM3C	CLEC2D
Q92583	P51679	CCL17	CCR4
Q92583	P51685	CCL17	CCR8
Q92583	Q16570	CCL17	ACKR1
Q92913	P00533	FGF13	EGFR
Q92913	P11362	FGF13	FGFR1
Q92913	P21802	FGF13	FGFR2
Q92913	P22455	FGF13	FGFR4
Q92913	P22607	FGF13	FGFR3
Q92954	O00206	PRG4	TLR4
Q92954	O60603	PRG4	TLR2
Q92954	P16070	PRG4	CD44
Q93097	COMPLEX:O00144_O75197	WNT2B	FZD9_LRP5
Q93097	COMPLEX:O00144_O75581	WNT2B	FZD9_LRP6
Q93097	COMPLEX:O60353_O75197	WNT2B	FZD6_LRP5
Q93097	COMPLEX:O60353_O75581	WNT2B	FZD6_LRP6
Q93097	COMPLEX:O75084_O75197	WNT2B	FZD7_LRP5
Q93097	COMPLEX:O75084_O75581	WNT2B	FZD7_LRP6
Q93097	COMPLEX:O75197_Q13467	WNT2B	LRP5_FZD5
Q93097	COMPLEX:O75197_Q14332	WNT2B	LRP5_FZD2
Q93097	COMPLEX:O75197_Q9H461	WNT2B	LRP5_FZD8
Q93097	COMPLEX:O75197_Q9NPG1	WNT2B	LRP5_FZD3
Q93097	COMPLEX:O75197_Q9ULV1	WNT2B	LRP5_FZD4
Q93097	COMPLEX:O75197_Q9ULW2	WNT2B	LRP5_FZD10
Q93097	COMPLEX:O75197_Q9UP38	WNT2B	LRP5_FZD1
Q93097	COMPLEX:O75581_Q13467	WNT2B	LRP6_FZD5
Q93097	COMPLEX:O75581_Q14332	WNT2B	LRP6_FZD2
Q93097	COMPLEX:O75581_Q9H461	WNT2B	LRP6_FZD8
Q93097	COMPLEX:O75581_Q9NPG1	WNT2B	LRP6_FZD3
Q93097	COMPLEX:O75581_Q9ULV1	WNT2B	LRP6_FZD4
Q93097	COMPLEX:O75581_Q9ULW2	WNT2B	LRP6_FZD10
Q93097	COMPLEX:O75581_Q9UP38	WNT2B	LRP6_FZD1
Q93098	COMPLEX:O00144_O75197	WNT8B	FZD9_LRP5
Q93098	COMPLEX:O00144_O75581	WNT8B	FZD9_LRP6
Q93098	COMPLEX:O60353_O75197	WNT8B	FZD6_LRP5
Q93098	COMPLEX:O60353_O75581	WNT8B	FZD6_LRP6
Q93098	COMPLEX:O75084_O75197	WNT8B	FZD7_LRP5
Q93098	COMPLEX:O75084_O75581	WNT8B	FZD7_LRP6
Q93098	COMPLEX:O75197_Q13467	WNT8B	LRP5_FZD5
Q93098	COMPLEX:O75197_Q14332	WNT8B	LRP5_FZD2
Q93098	COMPLEX:O75197_Q9H461	WNT8B	LRP5_FZD8
Q93098	COMPLEX:O75197_Q9NPG1	WNT8B	LRP5_FZD3
Q93098	COMPLEX:O75197_Q9ULV1	WNT8B	LRP5_FZD4
Q93098	COMPLEX:O75197_Q9ULW2	WNT8B	LRP5_FZD10
Q93098	COMPLEX:O75197_Q9UP38	WNT8B	LRP5_FZD1
Q93098	COMPLEX:O75581_Q13467	WNT8B	LRP6_FZD5
Q93098	COMPLEX:O75581_Q14332	WNT8B	LRP6_FZD2
Q93098	COMPLEX:O75581_Q9H461	WNT8B	LRP6_FZD8
Q93098	COMPLEX:O75581_Q9NPG1	WNT8B	LRP6_FZD3
Q93098	COMPLEX:O75581_Q9ULV1	WNT8B	LRP6_FZD4
Q93098	COMPLEX:O75581_Q9ULW2	WNT8B	LRP6_FZD10
Q93098	COMPLEX:O75581_Q9UP38	WNT8B	LRP6_FZD1
Q969D9	COMPLEX:P16871_Q969D9_Q9HC73	TSLP	IL7R_TSLP_CRLF2
Q969D9	COMPLEX:P16871_Q9HC73	TSLP	IL7R_CRLF2
Q969E1	Q92847	LEAP2	GHSR
Q969E3	P34998	UCN3	CRHR1
Q969E3	Q08334	UCN3	IL10RB
Q969E3	Q13324	UCN3	CRHR2
Q96A83	COMPLEX:O75578_P05556	COL26A1	ITGA10_ITGB1
Q96A83	COMPLEX:P05556_P17301	COL26A1	ITGB1_ITGA2
Q96A83	COMPLEX:P05556_P56199	COL26A1	ITGB1_ITGA1
Q96A83	COMPLEX:P05556_Q9UKX5	COL26A1	ITGB1_ITGA11
Q96A98	O60895	PTH2	RAMP2
Q96A98	O60896	PTH2	RAMP3
Q96A98	P07550	PTH2	ADRB2
Q96A98	P13945	PTH2	ADRB3
Q96A98	P16473	PTH2	TSHR
Q96A98	P32241	PTH2	VIPR1
Q96A98	P41586	PTH2	ADCYAP1R1
Q96A98	P49190	PTH2	PTH2R
Q96A98	Q03431	PTH2	PTH1R
Q96A98	Q99678	PTH2	GPR20
Q96A98	Q9NQS5	PTH2	GPR84
Q96B86	O00238	RGMA	BMPR1B
Q96B86	Q13873	RGMA	BMPR2
Q96B86	Q92859	RGMA	NEO1
Q96B86	Q9UP52	RGMA	TFR2
Q96BQ1	P21462	FAM3D	FPR1
Q96BQ1	P25090	FAM3D	FPR2
Q96GW7	P00533	BCAN	EGFR
Q96GW7	Q92823	BCAN	NRCAM
Q96HF1	Q13467	SFRP2	FZD5
Q96JA1	P00533	LRIG1	EGFR
Q96JA1	P08581	LRIG1	MET
Q96LR4	P21462	TAFA4	FPR1
Q96P44	COMPLEX:O75578_P05556	COL21A1	ITGA10_ITGB1
Q96P44	COMPLEX:P05556_P17301	COL21A1	ITGB1_ITGA2
Q96P44	COMPLEX:P05556_P56199	COL21A1	ITGB1_ITGA1
Q96P44	COMPLEX:P05556_Q9UKX5	COL21A1	ITGB1_ITGA11
Q96QR1	Q9UM47	SCGB3A1	NOTCH3
Q96RP3	P34998	UCN2	CRHR1
Q96RP3	Q08334	UCN2	IL10RB
Q96RP3	Q13324	UCN2	CRHR2
Q96S42	COMPLEX:P0CG37_P27037_P36896	NODAL	CFC1_ACVR2A_ACVR1B
Q96S42	COMPLEX:P0CG37_P27037_Q8NER5	NODAL	CFC1_ACVR2A_ACVR1C
Q96S42	COMPLEX:P0CG37_P36896_Q13705	NODAL	CFC1_ACVR1B_ACVR2B
Q96S42	COMPLEX:P13385_P36896_Q13705	NODAL	TDGF1_ACVR1B_ACVR2B
Q96S42	COMPLEX:P27037_P36896	NODAL	ACVR2A_ACVR1B
Q96S42	COMPLEX:P27037_Q8NER5	NODAL	ACVR2A_ACVR1C
Q96S42	COMPLEX:P36896_Q13705	NODAL	ACVR1B_ACVR2B
Q96S42	COMPLEX:Q13705_Q8NER5	NODAL	ACVR2B_ACVR1C
Q96T91	P16473	GPHA2	TSHR
Q96T91	Q8WXG9	GPHA2	ADGRV1
Q96T91	Q9UF33	GPHA2	EPHA6
Q99075	COMPLEX:P00533_P04626	HBEGF	EGFR_ERBB2
Q99075	COMPLEX:P04626_Q15303	HBEGF	ERBB2_ERBB4
Q99075	P16070	HBEGF	CD44
Q99075	P16471	HBEGF	PRLR
Q99217	P08962	AMELX	CD63
Q99217	P11279	AMELX	LAMP1
Q99217	P13473	AMELX	LAMP2
Q99218	P08962	AMELY	CD63
Q99218	P11279	AMELY	LAMP1
Q99218	P13473	AMELY	LAMP2
Q99435	Q96MS0	NELL2	ROBO3
Q99616	P32246	CCL13	CCR1
Q99616	P41597	CCL13	CCR2
Q99616	P49682	CCL13	CXCR3
Q99616	P51677	CCL13	CCR3
Q99616	P51681	CCL13	CCR5
Q99616	P51686	CCL13	CCR9
Q99616	Q16570	CCL13	ACKR1
Q99616	Q9NPB9	CCL13	ACKR4
Q99715	COMPLEX:O75578_P05556	COL12A1	ITGA10_ITGB1
Q99715	COMPLEX:P05556_P17301	COL12A1	ITGB1_ITGA2
Q99715	COMPLEX:P05556_P56199	COL12A1	ITGB1_ITGA1
Q99715	COMPLEX:P05556_Q9UKX5	COL12A1	ITGB1_ITGA11
Q99731	O00421	CCL19	CCRL2
Q99731	P08913	CCL19	ADRA2A
Q99731	P32248	CCL19	CCR7
Q99731	P46092	CCL19	CCR10
Q99731	P48039	CCL19	MTNR1A
Q99731	P49682	CCL19	CXCR3
Q99731	Q14831	CCL19	GRM7
Q99731	Q9NPB9	CCL19	ACKR4
Q99748	COMPLEX:O00451_P07949	NRTN	GFRA2_RET
Q99748	COMPLEX:P07949_P56159	NRTN	RET_GFRA1
Q99969	O00421	RARRES2	CCRL2
Q99969	Q99788	RARRES2	CMKLR1
Q99972	O75084	MYOC	FZD7
Q99972	Q9NPG1	MYOC	FZD3
Q99972	Q9ULV1	MYOC	FZD4
Q99972	Q9ULW2	MYOC	FZD10
Q99985	COMPLEX:O14786_O60462_Q9Y4D7	SEMA3C	NRP1_NRP2_PLXND1
Q99985	COMPLEX:O14786_O75051	SEMA3C	NRP1_PLXNA2
Q99985	COMPLEX:O14786_P51805	SEMA3C	NRP1_PLXNA3
Q99985	COMPLEX:O14786_Q9HCM2	SEMA3C	NRP1_PLXNA4
Q99985	COMPLEX:O14786_Q9UIW2	SEMA3C	NRP1_PLXNA1
Q99985	COMPLEX:O60462_O75051	SEMA3C	NRP2_PLXNA2
Q99985	COMPLEX:O60462_P51805	SEMA3C	NRP2_PLXNA3
Q99985	COMPLEX:O60462_Q9HCM2	SEMA3C	NRP2_PLXNA4
Q99985	COMPLEX:O60462_Q9UIW2	SEMA3C	NRP2_PLXNA1
Q99988	P07949	GDF15	RET
Q99988	P37173	GDF15	TGFBR2
Q99988	Q6UXV0	GDF15	GFRAL
Q9BQB4	O75096	SOST	LRP4
Q9BQB4	O75197	SOST	LRP5
Q9BQB4	O75581	SOST	LRP6
Q9BT56	O43603	SPX	GALR2
Q9BT56	O60755	SPX	GALR3
Q9BUD6	P05107	SPON2	ITGB2
Q9BUD6	P05556	SPON2	ITGB1
Q9BUD6	P08648	SPON2	ITGA5
Q9BUD6	P11215	SPON2	ITGAM
Q9BUD6	P13612	SPON2	ITGA4
Q9BXJ1	P30518	C1QTNF1	AVPR2
Q9BXY4	O75473	RSPO3	LGR5
Q9BXY4	O75581	RSPO3	LRP6
Q9BXY4	Q9BXB1	RSPO3	LGR4
Q9BXY4	Q9H461	RSPO3	FZD8
Q9BXY4	Q9HBX8	RSPO3	LGR6
Q9BY76	COMPLEX:P05106_P06756	ANGPTL4	ITGB3_ITGAV
Q9BY76	COMPLEX:P05556_P08648	ANGPTL4	ITGB1_ITGA5
Q9BY76	O75056	ANGPTL4	SDC3
Q9BY76	P18827	ANGPTL4	SDC1
Q9BY76	P33151	ANGPTL4	CDH5
Q9BY76	P34741	ANGPTL4	SDC2
Q9BY76	P35590	ANGPTL4	TIE1
Q9BY76	P55287	ANGPTL4	CDH11
Q9GZP0	COMPLEX:P09619_P16234	PDGFD	PDGFRB_PDGFRA
Q9GZT5	COMPLEX:O00144_O75197	WNT10A	FZD9_LRP5
Q9GZT5	COMPLEX:O00144_O75581	WNT10A	FZD9_LRP6
Q9GZT5	COMPLEX:O60353_O75197	WNT10A	FZD6_LRP5
Q9GZT5	COMPLEX:O60353_O75581	WNT10A	FZD6_LRP6
Q9GZT5	COMPLEX:O75084_O75197	WNT10A	FZD7_LRP5
Q9GZT5	COMPLEX:O75084_O75581	WNT10A	FZD7_LRP6
Q9GZT5	COMPLEX:O75197_Q13467	WNT10A	LRP5_FZD5
Q9GZT5	COMPLEX:O75197_Q14332	WNT10A	LRP5_FZD2
Q9GZT5	COMPLEX:O75197_Q9H461	WNT10A	LRP5_FZD8
Q9GZT5	COMPLEX:O75197_Q9NPG1	WNT10A	LRP5_FZD3
Q9GZT5	COMPLEX:O75197_Q9ULV1	WNT10A	LRP5_FZD4
Q9GZT5	COMPLEX:O75197_Q9ULW2	WNT10A	LRP5_FZD10
Q9GZT5	COMPLEX:O75197_Q9UP38	WNT10A	LRP5_FZD1
Q9GZT5	COMPLEX:O75581_Q13467	WNT10A	LRP6_FZD5
Q9GZT5	COMPLEX:O75581_Q14332	WNT10A	LRP6_FZD2
Q9GZT5	COMPLEX:O75581_Q9H461	WNT10A	LRP6_FZD8
Q9GZT5	COMPLEX:O75581_Q9NPG1	WNT10A	LRP6_FZD3
Q9GZT5	COMPLEX:O75581_Q9ULV1	WNT10A	LRP6_FZD4
Q9GZT5	COMPLEX:O75581_Q9ULW2	WNT10A	LRP6_FZD10
Q9GZT5	COMPLEX:O75581_Q9UP38	WNT10A	LRP6_FZD1
Q9GZV9	P11362	FGF23	FGFR1
Q9GZV9	P21802	FGF23	FGFR2
Q9GZV9	P22455	FGF23	FGFR4
Q9GZV9	P22607	FGF23	FGFR3
Q9GZX6	COMPLEX:Q08334_Q8N6P7	IL22	IL10RB_IL22RA1
Q9GZX6	COMPLEX:Q6UXL0_Q8N6P7	IL22	IL20RB_IL22RA1
Q9GZX6	COMPLEX:Q8N6P7_Q9GZX6	IL22	IL22RA1_IL22
Q9GZX6	Q13651	IL22	IL10RA
Q9GZX6	Q969J5	IL22	IL22RA2
Q9GZX6	Q9HBE5	IL22	IL21R
Q9GZZ8	P18827	LACRT	SDC1
Q9H1J5	COMPLEX:O00144_O75197	WNT8A	FZD9_LRP5
Q9H1J5	COMPLEX:O00144_O75581	WNT8A	FZD9_LRP6
Q9H1J5	COMPLEX:O60353_O75197	WNT8A	FZD6_LRP5
Q9H1J5	COMPLEX:O60353_O75581	WNT8A	FZD6_LRP6
Q9H1J5	COMPLEX:O75084_O75197	WNT8A	FZD7_LRP5
Q9H1J5	COMPLEX:O75084_O75581	WNT8A	FZD7_LRP6
Q9H1J5	COMPLEX:O75197_Q13467	WNT8A	LRP5_FZD5
Q9H1J5	COMPLEX:O75197_Q14332	WNT8A	LRP5_FZD2
Q9H1J5	COMPLEX:O75197_Q9H461	WNT8A	LRP5_FZD8
Q9H1J5	COMPLEX:O75197_Q9NPG1	WNT8A	LRP5_FZD3
Q9H1J5	COMPLEX:O75197_Q9ULV1	WNT8A	LRP5_FZD4
Q9H1J5	COMPLEX:O75197_Q9ULW2	WNT8A	LRP5_FZD10
Q9H1J5	COMPLEX:O75197_Q9UP38	WNT8A	LRP5_FZD1
